bill_id,bill_number,sponsor_name,chamber_type,sponsor_party,sponsor_state,sponsor_constituency,is_primary
103db25f-aa68-4a1a-85dc-3f344aa5abd5,SB 247,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
2e698c9b-f842-4aa8-8e18-0cc75a013bfe,SB 246,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
a17ffb0a-8f87-4e41-90c1-97e2aa7183cb,SB 249,Sen. Buhari Abdulfatai Omotayo,Senate,APC,Oyo,,Yes
ff26dd66-e370-46de-a8f6-3af7b3b61509,HB 101,Executive,House,APC,N/A,.,Yes
46ca3498-341a-47b2-82fa-8149e9652fe8,SB 317,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
4aa4bdd3-65f9-401b-bfb7-a0937eab0e7c,SB 538,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
b6e672ad-d85e-4a7c-a499-f890d179ea4f,SB 680,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
cc424eac-8a4e-40a2-b529-a27a60951b46,SB 854,Sen. Solomon Adeola Olamilekan,Senate,APC,Ogun,,Yes
6f76d5a1-a74f-486f-87af-4bba4b298ce9,HB 1027,Executive,House,APC,N/A,.,Yes
a37ca374-6025-4504-8fb5-1137aadfec97,SB 290,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
5bd978ca-ec70-477e-90e6-7865cb2e85b8,SB 489,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
5ceb50e4-5bbf-47b3-bbfa-5f0272880bae,SB 405,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
a514398c-99ef-4524-b41e-5edf458143c9,SB 318,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
87da4a49-cae6-4d58-a8de-1201171aa269,SB 399,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
2919c9a5-cf8c-4e33-8f75-f237f2ddcc1f,SB 406,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
743e99e9-59f1-487c-8aed-8521c2d8dabd,.,Sen. Mallam-madori Ahmed Abdulhamid,Senate,APC,Jigawa,,Yes
af295a3b-aaff-4c1d-a82b-2d85c82be414,SB 397,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
1245fdd1-4997-4f02-85bf-122bad5346b4,SB 488,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
17f873e9-6748-446f-8a42-bcaafac10809,-,Sen. Aliyu Magatakarda Wamakko,Senate,APC,Sokoto,,Yes
910ab15b-9430-4f33-9b0d-3829dae6e713,..,Sen. Michael Opeyemi Bamidele,Senate,APC,Ekiti,,Yes
12b05694-8f43-48a0-b9cf-d7525042ac5f,HB 205,Hon Ugochinyere Onyinye Ikeagwuonu,House,PDP,Imo,Ideato North/Ideato South,Yes
1f129608-5e93-4355-9877-61f22618b959,HB 260,Hon Nicholas Ebomo Mutu,House,PDP,Delta,Bomadi/Patani,Yes
9f5076d8-3c84-4e7d-a4c3-279b908a2b67,HB 273,Hon Dachung Musa Bagos,House,PDP,Plateau,Jos South/Jos East,Yes
b359c1c4-0339-4fd6-b962-6998a04c3fe4,HB 206,Hon Ugochinyere Onyinye Ikeagwuonu,House,PDP,Imo,Ideato North/Ideato South,Yes
f9abe3bd-9ef2-40b8-a59a-e7b522a53bdd,HB 210,Hon Sesi Whingan,House,APC,Lagos,Badagry,Yes
4067b949-7d4e-4853-823a-69b1995ba9ab,SB 1020,Executive,Senate,APC,N/A,,Yes
d4c23df9-41b3-42af-8472-62927b4e0655,HB 838,Hon Uchenna Clement nwachukwu,House,APGA,Anambra,Nnewi North/Nnewi South/ Ekwusigo,Yes
54ae0aff-088f-401b-a7bb-6117eac5def0,HB 212,Hon Benjamin Kalu,House,APC,Abia,Bende,Yes
425a7e89-542f-4cc6-8e6e-8eb6c2601a0e,HB 06,Hon Ahmadu Usman Jaha,House,APC,Borno,Damboa/Gwoza/Chibok,Yes
425a7e89-542f-4cc6-8e6e-8eb6c2601a0e,HB 06,Hon Ugochinyere Onyinye Ikeagwuonu,House,PDP,Imo,Ideato North/Ideato South,No
425a7e89-542f-4cc6-8e6e-8eb6c2601a0e,HB 06,Hon Tajudeen Abbas,House,APC,Kaduna,Zaria,No
425a7e89-542f-4cc6-8e6e-8eb6c2601a0e,HB 06,Hon Benjamin Kalu,House,APC,Abia,Bende,No
379d4801-f398-440f-8a2c-b3e28588a506,HB 343,Hon Miriam Onuoha,House,APC,Imo,Isiala Mbano/Okigwe/Onuimo,Yes
2083c18c-bf94-4dbf-b77d-6ab2feb3a433,HB 517,Hon Sulaiman Gumi Abubakar,House,PDP,Zamfara,Gummi/Bukkuyum,Yes
9030f7f1-c1db-4ff9-8d54-e5b84bce944e,HB 745,Hon Saidu Musa Abdullahi,House,APC,Niger,Bida/Gbako/Katcha,Yes
88b69bc6-ee84-4f4b-bc60-351ec92ae10b,SB 838,Sen. Ned Munir Nwoko,Senate,PDP,Delta,,Yes
3115e9e4-7ca7-45af-a4c3-75df5fae3921,SB 35,Sen. Mohammed Tahir Monguno,Senate,APC,Borno,,Yes
c66a8d69-74a7-4e79-932a-85b6125d1940,HB 1350,Hon Benjamin Kalu,House,APC,Abia,Bende,Yes
bd30c81e-3fb4-4b73-8eba-31b926d5067b,HB 293,Hon Pascal Agbodike,House,APGA,Anambra,Ihiala,Yes
e70f338b-b7b5-4c1c-8c88-e98efe0a6a79,HB 78,Hon Francis Ejiroghene Waive,House,APC,Delta,"Ughelli North, Ughelli South/Udu",Yes
32839f17-3522-4234-af71-9c1a700e975e,HB 2042,Hon Abdulmumin Ari Mohammed,House,APC,Nasarawa,Nassarawa/Toto,Yes
405d55b6-2895-4856-be53-3f1c97fdda15,HB 1813,Hon Akintunde Rotimi,House,APC,Ekiti,Ikole/Oye,Yes
faf6820a-aab2-4c66-824f-9ce6a5259291,HB 1099,Hon Akintunde Rotimi,House,APC,Ekiti,Ikole/Oye,Yes
96221866-6739-4bf4-bb16-963a5c340704,HB 988,Hon Sada Soli,House,APC,Katsina,Jibia/Kaita,Yes
4618622a-0723-46a1-9d47-db0d1eafc594,HB 2467,Mitema Obordor,House,PDP,Bayelsa,Ogbia,Yes
649a23ef-e2d5-4c63-90df-0c3f5b13811c,HB 2427,Hon. Akingbaso Festus Olanrewaju,House,APC,Ondo,Idanre/Ifedore,Yes
33ee9b83-2280-4002-aa73-f187b1193cd9,HB 214,Hon Benjamin Kalu,House,APC,Abia,Bende,Yes
255edaf5-caec-41a5-a20a-2e1f6e1034e8,HB 2044,Hon Abdulmumin Ari Mohammed,House,APC,Nasarawa,Nassarawa/Toto,Yes
82f21da2-e35f-43a6-99e4-1ab466a4096e,HB 272,Hon Julius Ihonvbere,House,APC,Edo,Owan East/Owan West,Yes
b9acbfb2-2455-4f7d-b48b-fef39f59ac04,HB 271,Hon Julius Ihonvbere,House,APC,Edo,Owan East/Owan West,Yes
1db3b9bc-d1e8-461c-b489-92369a993288,SB 413,Sen. Nasiru Sani Zangon Daura,Senate,APC,Katsina,,Yes
9472f9d7-f21e-41ba-8ed7-f0f9897b8b53,HB 116,Hon Jeremiah Umaru,House,APC,Nasarawa,Akwanga/Nassarawa Eggon/ Wamba,Yes
feade79c-cb70-4864-ad27-1d9d2657fed5,SB 850,Sen. Kaka Shehu Lawan,Senate,APC,Borno,,Yes
b956e875-7c19-438a-b386-9ae2b672710d,SB 411,Abba Moro,Senate,PDP,Benue,,Yes
c98f4579-4247-423c-b2ff-085de6daaa54,SB 367,Sen. Solomon Adeola Olamilekan,Senate,APC,Ogun,,Yes
1f46d932-940d-4b00-a898-c8f62f3c197f,SB 314,Sen. Izunaso Osita Bonaventure,Senate,APC,Imo,,Yes
c04f7eda-262a-4272-98d7-9fbc69155d8b,SB 212,Abba Moro,Senate,PDP,Benue,,Yes
c336eb70-fe4a-4d89-b1ae-f150387a246d,SB 208,Sen. Mohammed Ali Ndume,Senate,APC,Borno,,Yes
1102d028-0c64-423c-a428-f42e65e75417,HB 1398,Chinedu Tochukwu Okere,House,APC,Imo,Owerri Municipal/Owerri North/Owerri West,Yes
dac3ccb7-ecff-4ce4-a843-dc05a0b6b397,HB 2582,Akarachi Etinosa Tosan,House,APC,Imo,Ikeduru/Mbaitoli,Yes
e164db66-1415-4471-a99a-28ec316b2cc2,HB 608,Hon Lanre Okunlola,House,APC,Lagos,Surulere II,Yes
dfaf28ef-6d24-4f83-83f9-a5db0be3a4d1,SB 646,Sen. Saliu Mustapha,Senate,APC,Kwara,,Yes
bd2c0c36-a8be-4dc2-ba8c-146cc10d1783,HB 1680,Dalyop Chollom Fom,House,LP,Plateau,Barkin Ladi/Riyom,Yes
32417d54-2bc9-413b-951b-5da58cbd25da,HB 2116,Hon Tajudeen Abbas,House,APC,Kaduna,Zaria,Yes
ad1f03e2-d15a-455f-acdf-bbfb85ed5ae8,HB 2423,Shehu Dalhatu,House,APC,Katsina,Faskari/Kankara/Sabuwa,Yes
ea3d4d0a-255c-4596-be9b-e870695591ea,HB 2117,Hon Tajudeen Abbas,House,APC,Kaduna,Zaria,Yes
e4937ace-e7e3-4b28-9dd0-384ee2a782ff,HB 1173,Hon Marcus Onobun,House,PDP,Edo,Esan Central/Esan South/ Igueben,Yes
2d1d7e90-923e-4a68-8b6b-a876bb4a2334,HB 70,Hon Oluwole Oke,House,PDP,Osun,Obokun/Oriade,Yes
d97aef85-76c3-4aa0-b968-d5d85c95809f,SB 297,Sen. Anthony Siyako Yaro,Senate,APC,Gombe,,Yes
07175f03-bd37-4c4c-ab6f-a11e0831c994,SB 477,Sen. Barau Jibrin,Senate,APC,Kano,,Yes
a8a0c1e1-8247-4b5f-872b-29ec0b486f30,SB 338,"Sen. Etim, Bassey Aniekan",Senate,PDP,Akwa Ibom,,Yes
e66a5a70-d0c3-4b0b-b7d1-a7995fac36fc,SB 867,Sen. Saliu Mustapha,Senate,APC,Kwara,,Yes
5c25d7ae-a7bf-4fba-8a50-f160ad82358e,HB 1825,Prince Solomon Wombo,House,APC,Benue,Katsina-Ala/Ukum/Logo,Yes
30da598c-2cc2-4cb9-b883-2673d0c2f3c1,HB 1068,Hon Paul Nnamchi,House,LP,Enugu,Enugu East/Isi Uzo,Yes
3559f59b-ee0e-466f-abb9-07dc2399d72e,HB 51,Hon Balele Aminu,House,APC,Katsina,Dutsin-ma/Kurfi,Yes
392549ff-47fc-4ab1-98f4-67054cbb463a,SB 105,"Sen. Joel, Onowakpo Thomas",Senate,APC,Delta,,Yes
3e892bc2-9b6c-4f3a-8250-114950f64906,HB 52,Hon Ojuawo Rufus Adeniyi,House,APC,Ekiti,Ekiti South West/Ikere/Orun/ Ise,Yes
4286c3b9-2c37-4978-ba1b-0c16882b4189,SB 56,"Sen. Aliu, Wadada Ahmed",Senate,APC,Nasarawa,,Yes
4ffa89a2-d663-438e-87c9-21e2f29a5610,HB 661,Useni Mark Bako,House,APC,Taraba,Takum/Donga/Ussa,Yes
6e418499-5b56-499f-b5b1-77f80137cef1,HB 767,Hon Lawan Shettima Ali,House,APC,Yobe,Bursari/Geidam/Yunusari,Yes
70f4a53f-8b9e-4817-961a-fef9121a641f,HB 887,Hon Paul Nnamchi,House,LP,Enugu,Enugu East/Isi Uzo,Yes
72aad2fc-589f-432c-b274-c0019a4d1f7a,HB 646,Hon Uchenna Okonkwo,House,LP,Anambra,Idemili North/Idemili South,Yes
7ca1a5d3-c2b4-4907-a99f-fd32518a405f,HB 849,Hon Lukman Mudashiru,House,PDP,Osun,Ayedire/Iwo/Ola-Oluwa,Yes
7da0bf75-19b0-4d88-9685-815e2d8ab831,HB 971,Hon Unyime Josiah Idem,House,PDP,Akwa Ibom,Ukanafun/Oruk Anam,Yes
a9d43b8a-5b4c-4d64-ac63-d1b148087788,HB 641,Hon. Victor Obuzor,House,PDP,Rivers,Ahoada West/Ogba Egbema,Yes
b84c16da-6866-48e1-a13c-f4c937cdc111,HB 1019,Hon. Sesoo Ikpagher,House,APC,Benue,Konshisha/Vandeikya,Yes
b92cd5aa-153c-4426-b690-a12b32e13c3e,HB 959,Hon Sulaiman Gumi Abubakar,House,PDP,Zamfara,Gummi/Bukkuyum,Yes
c4fc675f-1c0e-41ac-81c1-9478e3e9aeb0,HB 905,Hon Sulaiman Gumi Abubakar,House,PDP,Zamfara,Gummi/Bukkuyum,Yes
e9a3955f-73fb-4e8b-b079-b1a4ea2f012e,HB 904,Hon Unyime Josiah Idem,House,PDP,Akwa Ibom,Ukanafun/Oruk Anam,Yes
01b9fcf1-0eaa-4d29-8a71-8c588850b06f,HB 1571,Ifeoluwa Ehindero,House,APC,Ondo,Akoko North East/Akoko North West,Yes
11f0a41c-1256-42b7-84b8-dd4ae060ed54,HB 1385,Hon Olaide Yusuf Mohammed,House,APC,Oyo,Irepo/Orelope/Olorunsogo,Yes
2af15178-7400-4793-bdab-8f4c34a6bd60,HB 1358,Hon Tajudeen Kareem,House,APC,Oyo,Saki East/Saki West/Atisbo,Yes
31f73c8a-9327-4a04-893b-552ea4208e38,HB 1222,Kelechi Nwogu,House,PDP,Rivers,Etche/Omuma,Yes
c95e6197-790d-46f0-ab90-2b61159bf219,HB 947,Hon Akintunde Rotimi,House,APC,Ekiti,Ikole/Oye,Yes
d2d11d3a-42cc-497e-ad52-c36dd804eacf,HB 1023,Hon Muhammed Buba Jajere,House,PDP,Yobe,Fika/Fune,Yes
d4423c38-5f1a-454e-8b5f-0f8e546e350f,HB 955,Hon Nnamdi Ezechi,House,PDP,Delta,Nkokwa East/Ndokwa West/ Ukwuani,Yes
d5e3f58b-c5c7-4579-ac55-5f81d9ed8f5e,HB 987,Lalu Ishaya David,House,APC,Plateau,Bokkos/Mangu,Yes
de3f5ca4-bc80-445c-ad47-c94bbacf07ea,HB 980,Lalu Ishaya David,House,APC,Plateau,Bokkos/Mangu,Yes
4242287f-b56c-470e-b9da-8636ac309954,HB 1675,Hon Ghali Tijjani Mustapha,House,NNPP,Kano,Alabasu/Gaya/Ajingi,Yes
4f838710-ad98-4873-a1c3-149053a66f60,HB 1312,Hon Nnamdi Ezechi,House,PDP,Delta,Nkokwa East/Ndokwa West/ Ukwuani,Yes
62abed81-b979-4051-8271-563ff75feeef,HB 1447,Salman Idris,House,APC,Kogi,Ijumu/Kabba-Bunu,Yes
6f6724a1-54e7-4cf3-963b-7b49bd2d4b84,HB 1226,Chike John Okafor,House,APC,Imo,Ehime Mbano/Ihite-Uboma/ Obowo,Yes
7af1efc2-3603-4c3c-a3b5-db7c730cf876,SB 464,Sen. Alli Sharafadeen Abiodun,Senate,APC,Oyo,,Yes
842d6a88-4aef-47c2-8879-70932a938ccd,HB 1368,Gabriel Saleh Zock,House,APC,Kaduna,Kachia/Kagarko,Yes
99e7e738-2ca2-48c2-b9ea-96b00286d62e,HB 1495,Harrison Anozie Nwadike,House,APC,Imo,Isu/Njaba/Nkwerre/Nwangele,Yes
a606b53a-9ed8-41eb-9a8c-f2316fb4d79c,HB 1474,Hon Mohammed Chiroma,House,NNPP,Kano,Gezawa/Gabasawa,Yes
bbccd298-cb7e-444d-b2a3-8a937f6b9a74,HB 1464,Dalyop Chollom Fom,House,LP,Plateau,Barkin Ladi/Riyom,Yes
c7c899b6-5b46-4312-aa20-f8d760aebaef,HB 1481,Hon Benjamin Kalu,House,APC,Abia,Bende,Yes
dcad08f7-15a8-421c-87b1-8c5cefebaa9c,SB 636,Sen. Victor Umeh,Senate,ADC,Anambra,,Yes
dd1af36d-d8cb-4244-9f89-8006e90b99c2,HB 1252,Abiodun Isiaq Akinlade,House,APC,Ogun,Egbado South/Ipokia,Yes
ddef6ed5-e96c-499e-ab52-c150eb9e49c9,HB 1344,Afam Ogene,House,LP,Anambra,Ogbaru,Yes
f7960586-5f78-40b9-b088-3cc751745241,HB 1159,Hon Adetunji Abidemi Olusoji,House,PDP,Osun,Odo-Otin/Ifelodun/Boripe,Yes
f8719a2f-e464-4f1a-8b2d-51c6df041534,SB 626,Osita Ngwu,Senate,APC,Enugu,,Yes
2d01e943-2816-404a-ba8c-9df10bce27d2,SB 864,Abba Moro,Senate,PDP,Benue,,Yes
5c685b41-5c6b-4f77-8de9-ed7fe3efd84d,HB 2653,Adesola Ayoola Elegbeji,House,APC,Ogun,Ikenne/Shagamu/Remo North,Yes
7f20cdbc-b677-4eca-a327-5dea0ff4cebd,SB 734,Sen. Alli Sharafadeen Abiodun,Senate,APC,Oyo,,Yes
93898d47-6daf-44f6-8bfc-86ec14a6f0b9,SB 756,Sen. David Jimkuta,Senate,APC,Taraba,,Yes
f59ca022-1333-41a3-823a-e3ac25088249,SB 767,Sen. Ned Munir Nwoko,Senate,PDP,Delta,,Yes
78bea3f0-42a3-4736-9a61-519f7b20ccfe,HB 2189,Hon Awaji-inombek Dagomie Abiante,House,PDP,Rivers,Opobo/Nkoro/Andoni,Yes
58de66e1-91d6-44f7-a760-7429e5f63c50,HB 2681,Hon Francis Ejiroghene Waive,House,APC,Delta,"Ughelli North, Ughelli South/Udu",Yes
36d6e06d-ee90-4de5-9523-389e00a4e9d6,HB 2035,Hon Olatunji Akinosi,House,APC,Ogun,Ado-Odo/Ota,Yes
a827caa9-09eb-46ab-808e-1deed4e782e1,HB 707,Hon Zakaria Dauda Nyampa,House,PDP,Adamawa,Madagali/Michika,Yes
a5eb2c68-3172-4f6f-8a72-c6937c7a0652,HB 1289,Hon Leke Joseph Abejide,House,PDP,Kogi,Yagba East/Yagba West/ Mopamuro,Yes
3c1b35f8-44dd-4e5e-8501-da75bd774355,HB 1057,Akanni Clement Ademola,House,PDP,Osun,Boluwaduro/Ifedayo/Ila,Yes
f9906392-a568-48ec-a375-5a2c7c533af8,SB 444,Sen. Alli Sharafadeen Abiodun,Senate,APC,Oyo,,Yes
449eaf91-5abf-4795-a054-78122c1c40f3,HB 334,Hon Sesi Whingan,House,APC,Lagos,Badagry,Yes
3fd71c54-fab8-4144-b803-cf69004c780d,HB 728,Kolawole Davidson Akinlayo,House,APC,Ekiti,"Ido/Osi, Moba/Ilejeme",Yes
ecf956b3-a682-4de6-a0ec-9f66b3ed0167,SB 410,Sen. Okechukwu Ezea,Senate,LP,Enugu,,Yes
55a3147d-9fd9-483c-8334-58804d691ccb,SB 184,Sen. Monday Okpebholo,Senate,APC,Edo,,Yes
5a911552-66c9-4d89-893c-b0b27f15539b,SB 179,Sen. Ibrahim Jimoh Folorunsho,Senate,APC,Ondo,,Yes
e79e0492-c980-4138-ada0-5b0cb9a9c63a,SB 203,Sen. Sani Abubakar Bello,Senate,APC,Niger,,Yes
b275dd55-4b15-4a95-978b-b3de0c943ab2,HB 219,Hon Gboyega Nasir Isiaka,House,APC,Ogun,Egbado North/Imeko-Afon,Yes
94d30fbb-c513-4742-ab26-1002d4a8da38,HB 1494,Harrison Anozie Nwadike,House,APC,Imo,Isu/Njaba/Nkwerre/Nwangele,Yes
f6ad0a52-9d40-419a-855c-70ef22c6c18b,HB 2483,Hon Abdussamad Ibrahim Dasuki,House,PDP,Sokoto,Kebbe/Tambuwal,Yes
9351605d-9a48-4f12-a297-36f946e7d389,HB 609,Hon Lanre Okunlola,House,APC,Lagos,Surulere II,Yes
a8ab6b06-858d-4fa9-ac4b-dc9bc8b3f54f,HB 672,Hon Iduma Enwo Igariwey,House,APC,Ebonyi,Afikpo North/Afikpo South,Yes
3596803f-76db-4ec1-842e-69a4edc7e7ec,HB 281,Hon Julius Ihonvbere,House,APC,Edo,Owan East/Owan West,Yes
28bd746e-4c7a-42bb-abb1-0224d6204952,HB 1153,Hon Mansur Manu Soro,House,APC,Bauchi,Darazo/Gunjuwa,Yes
e4da32f7-b357-403f-8cc7-365f28bf98c4,HB 147,Hon Francis Ejiroghene Waive,House,APC,Delta,"Ughelli North, Ughelli South/Udu",Yes
92e4209a-f812-45b3-a514-3e7aac55d1a5,SB 155,Sen. Ezenwa Francis Onyewuchi,Senate,LP,Imo,,Yes
844269bc-8177-4e62-985a-963ff8d46c85,HB 2233,Hon Ugochinyere Onyinye Ikeagwuonu,House,PDP,Imo,Ideato North/Ideato South,Yes
844269bc-8177-4e62-985a-963ff8d46c85,HB 2233,Hon Tajudeen Abbas,House,APC,Kaduna,Zaria,No
2cca7a0a-e6e6-4421-b6f6-ad9b6a694b5a,HB 1032,Hon Dennis Idahosa,House,APC,Edo,Ovia North East/Ovia South West,Yes
74aaa814-9240-4f87-9f2e-18052b44dadd,HB 885,Hon Ime Bassey Okon,House,PDP,Akwa Ibom,Itu/Ibiono Ibom,Yes
c958cde0-b315-4da1-8aea-7a756b687688,HB 1610,Executive,House,APC,N/A,.,Yes
2b082c53-ee14-4d0e-a0aa-0b3b0de81b0f,SB 681,Sen. Solomon Adeola Olamilekan,Senate,APC,Ogun,,Yes
2628c89b-6ca3-44e7-86c8-4069218d18ae,HB 1075,Executive,House,APC,N/A,.,Yes
2016ad55-38a2-4ca2-8f73-6f4c67f5ff71,HB 407,Hon Mohammed Bello El-Rufai,House,APC,Kaduna,Kaduna North,Yes
1fa5ae83-a5c8-49fc-bc7f-a194d9ff67b1,HB 1136,Hon Ayodeji Alao,House,APC,Oyo,Ogbomoso North/ Ogbomoso South/Orire,Yes
4365a033-f7e7-4c8b-a1d9-359c19fe1914,SB 466,Zam Titus Tartenger,Senate,APC,Benue,,Yes
53529afd-7162-40d0-b476-b4ccd723c235,HB 741,Hon Julius Ihonvbere,House,APC,Edo,Owan East/Owan West,Yes
e2d08342-a176-44fe-8667-250b844db23b,HB 444,Hon Miriam Onuoha,House,APC,Imo,Isiala Mbano/Okigwe/Onuimo,Yes
4b368cad-16de-4fb3-ad35-7bdc5079f0b3,SB 679,Sen. Tony Nwoye,Senate,ADC,Anambra,,Yes
2deb5728-e9dc-41f5-9d7a-6dee6cafe458,HB 1285,Executive,House,APC,N/A,.,Yes
1011f2de-c403-4767-8bb5-71bf1c9ad45f,HB 311,Hon Benjamin Kalu,House,APC,Abia,Bende,Yes
53b50b9e-d575-40c3-a09e-d77befd67241,HB 982,Hon Bukar Talba,House,APC,Borno,Monguno/Nganzai/Marte,Yes
8009b07a-9d6b-4e30-b450-8cb58b17c7fc,SB 30,Sen. Orji Uzor Kalu,Senate,APC,Abia,,Yes
8f51f99d-62e3-429a-beef-321ec98c9bea,HB 13,Gaza Jonathan Gbefwi,House,PDP,Nasarawa,Keffi/Karu/Kokona,Yes
9dfa1876-2eff-4357-8fec-ee314ad8c4a4,SB 81,"Sen. Asuquo, Ekpenyong",Senate,APC,Cross River,,Yes
b8a8fdef-65e8-4d11-9e14-a1d51b375ab6,HB 07,Hon Zakaria Dauda Nyampa,House,PDP,Adamawa,Madagali/Michika,Yes
b8a8fdef-65e8-4d11-9e14-a1d51b375ab6,HB 07,Hon Ugochinyere Onyinye Ikeagwuonu,House,PDP,Imo,Ideato North/Ideato South,No
b8a8fdef-65e8-4d11-9e14-a1d51b375ab6,HB 07,Hon Alhassan Ado Garba,House,APC,Kano,Doguwa/Tudun Wada,No
b8a8fdef-65e8-4d11-9e14-a1d51b375ab6,HB 07,Hon Benjamin Kalu,House,APC,Abia,Bende,No
b8a8fdef-65e8-4d11-9e14-a1d51b375ab6,HB 07,Hon Blessing Onyeche Onuh,House,APGA,Benue,Otukpo/Ohimini,No
b8a8fdef-65e8-4d11-9e14-a1d51b375ab6,HB 07,Hon Olusola Steve Fatoba,House,APC,Ekiti,Ado Ekiti/Irepodun/Ifelodun,No
d29a98e1-efe9-4e32-9b55-da9bdd8e7b7e,HB 168,Hon Abdussamad Ibrahim Dasuki,House,PDP,Sokoto,Kebbe/Tambuwal,Yes
de2950e5-948c-4188-860a-b30d0b49ee6a,HB 699,Hon Babajimi Adegoke Benson,House,APC,Lagos,Ikorodu,Yes
f8d997a5-2267-4d36-bbd4-ee3c93b3e0af,HB 295,Hon Kabiru Alhassan Usman Rurum,House,NNPP,Kano,Rano/Bunkure/Kibiya,Yes
46ace1ae-7a96-4ce6-a7ce-8ddfca6b4fb0,HB 1362,Hon Emmanuel Effiong Ukpong-udo,House,PDP,Akwa Ibom,Ikono/Ini,Yes
2e06d4f9-daf4-4dca-924f-f953c6d5b7dd,SB 695,Sen. Kaka Shehu Lawan,Senate,APC,Borno,,Yes
64f7b1e5-bdad-4763-a830-cb68fbf02796,SB 791,"Sen. Yar’adua, Abdulaziz Musa",Senate,APC,Katsina,,Yes
3513a66b-6a8e-483e-9612-f011c5ce9a5d,HB 735,Hon Amos Gwamna Magaji,House,APC,Kaduna,Zangon Kataf/Jaba,Yes
ef337a23-ccf1-4dda-b4df-4a5d1f0933de,SB 882,Sen. Barau Jibrin,Senate,APC,Kano,,Yes
6f817ba2-e2df-4e86-988d-af908d27efe4,HB 2628,Hon Babajimi Adegoke Benson,House,APC,Lagos,Ikorodu,Yes
78a9116e-88c7-4bd1-8eb2-fbd5410550e2,SB. 763,"Sen. Adaramodu, Adeyemi Raphael",Senate,APC,Ekiti,,Yes
5f197a4a-19e8-4352-9a5b-14e8d7accb64,HB 2063,Hon Usman Zannah,House,APC,Borno,Kaga/Gubio/Magumeri,Yes
79af3318-34e2-4496-b726-eb2f391c9eae,HB 712,Hon Bello Ambarura Isah,House,APC,Sokoto,Illela/Gwadabawa,Yes
1547de0e-7eac-457e-9470-344fdf23a7f8,HB 2080,Hon Abdulmalik Zubairu,House,APC,Zamfara,Bungudu/Maru,Yes
7438d73b-0e40-42e1-a65f-df1d1baf22b4,HB 1508,Hon Francis Ejiroghene Waive,House,APC,Delta,"Ughelli North, Ughelli South/Udu",Yes
ec647a51-ae4d-47c7-b2fe-876f02e6c695,HB 703,Hon Babajimi Adegoke Benson,House,APC,Lagos,Ikorodu,Yes
8fd24ec1-0e14-4efe-8cae-d274c21c3c96,HB 1111,Hon Abdussamad Ibrahim Dasuki,House,PDP,Sokoto,Kebbe/Tambuwal,Yes
225947a6-42d5-49ba-841d-97eb3a74ec37,SB 773,"Sen. Yar’adua, Abdulaziz Musa",Senate,APC,Katsina,,Yes
3dd4dc32-5954-4f00-9acf-2b57302b9ee1,HB 570,Hon Emmanuel Effiong Ukpong-udo,House,PDP,Akwa Ibom,Ikono/Ini,Yes
f2615548-116e-4cb8-8469-144979e7363a,HB 975,Uduak Alphonsus Odudoh,House,PDP,Akwa Ibom,Ikot Abasi/Mkpat Enin/Eastern Obolo,Yes
0a063e29-dfcd-4ad8-af6d-ba9d7c0e1156,SB 132,"Sen. Aliu, Wadada Ahmed",Senate,APC,Nasarawa,,Yes
4a192061-42ba-4ec0-8217-7eb1a42bbc83,HB 1168,Moses Oluwatoyin Fayinka,House,APC,Lagos,Mushin II,Yes
e9ec726b-4f2e-4005-bda6-d5fc7a7a778e,HB 209,Hon Francis Ejiroghene Waive,House,APC,Delta,"Ughelli North, Ughelli South/Udu",Yes
f443f8ac-f9be-4ec0-80ee-68da8cf798ca,HB 2045,Hon Abdulmumin Ari Mohammed,House,APC,Nasarawa,Nassarawa/Toto,Yes
a786bb26-b8db-4752-8caf-3d0a354a436a,HB 611,Hon Benjamin Kalu,House,APC,Abia,Bende,Yes
8ae4d690-636d-4c57-a816-e6dfcaa6e4f6,SB 383,Sen. Mohammed Sani Musa,Senate,APC,Niger,,Yes
b21aa268-d644-4d2e-9edc-2eb8c74e2c3c,SB 959,Sen. Adetokunbo Mukhail Abiru,Senate,APC,Lagos,,Yes
139ec639-7f03-4df9-ab35-ee87bae1fc11,HB 854,Hon Aliyu Bappa misau,House,PDP,Bauchi,Misau/Dambam,Yes
9c763b0e-f82d-4265-82db-9a1c2b74fa80,HB 448,Hon Miriam Onuoha,House,APC,Imo,Isiala Mbano/Okigwe/Onuimo,Yes
